assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,my_team,opp_team,my_team_strength,opp_team_strength,Position,fixture_gap,bonus_prev_gw,ict_index_prev_gw,goal_difference,was_home_binary,assists_ra,clean_sheets_ra,goals_conceded_ra,goals_scored_ra,minutes_ra,saves_ra,penalties_missed_ra,own_goals_ra,penalties_saved_ra,red_cards_ra,yellow_cards_ra,goal_difference_ra,Season_1819,Season_1920,Season_2021
1,0,20,0,27.6,8,271,1,0,6.1,23.2,2019-02-27T19:45:00Z,56,2,0,0,0,0,28,0,466550,1,5,10.0,4,25460,33680,8220,51,True,0,Arsenal,Bournemouth,4,2,1,3.236111111111111,2,9.0,4,1,0.4,0.4,1.0,0.0,85.0,0.0,0.0,0.2,0.0,0.0,0.2,0.8,1,0,0
0,0,0,0,0.0,8,287,0,0,0.0,0.0,2019-03-02T12:30:00Z,0,17,0,0,0,0,29,0,423404,1,1,0.0,0,-41668,7993,49661,51,False,0,Arsenal,Spurs,4,4,1,4.697916666666667,0,6.1,0,0,0.6,0.2,1.2,0.0,78.2,0.0,0.0,0.2,0.0,0.0,0.2,1.2,1,0,0
0,0,17,1,7.6,8,291,0,0,1.4,4.0,2019-03-10T16:30:00Z,90,14,0,0,0,0,30,0,369717,0,2,2.0,5,-53750,2598,56348,50,True,1,Arsenal,Man Utd,4,4,1,8.166666666666666,0,0.0,2,1,0.4,0.2,1.0,0.0,60.2,0.0,0.0,0.2,0.0,0.0,0.2,1.0,1,0,0
0,0,21,1,21.5,8,311,0,0,4.3,7.4,2019-04-01T19:00:00Z,90,15,0,0,0,0,32,0,338126,0,2,14.0,5,3669,27441,23772,50,True,1,Arsenal,Newcastle,4,2,1,5.0,0,1.4,2,1,0.4,0.4,0.4,0.0,65.2,0.0,0.0,0.2,0.0,0.0,0.4,1.8,1,0,0
0,0,2,0,0.8,8,323,1,0,1.1,7.8,2019-04-07T13:05:00Z,45,8,0,0,0,0,33,0,412887,0,1,2.0,1,49357,54290,4933,50,False,0,Arsenal,Everton,4,3,1,5.753472222222222,0,4.3,-1,0,0.2,0.6,0.2,0.0,65.2,0.0,0.0,0.0,0.0,0.0,0.4,2.0,1,0,0
0,0,0,0,0.0,8,340,0,0,0.0,0.0,2019-04-15T19:00:00Z,0,18,0,0,0,0,34,0,425846,1,0,0.0,0,18025,69556,51531,50,False,0,Arsenal,Watford,4,3,1,8.246527777777779,0,1.1,1,0,0.2,0.4,0.4,0.0,56.2,0.0,0.0,0.0,0.0,0.0,0.4,1.4,1,0,0
0,0,8,0,20.4,8,341,3,0,4.5,10.0,2019-04-21T15:00:00Z,90,7,0,0,0,0,35,0,475037,3,2,15.0,1,43952,63141,19189,50,True,0,Arsenal,Crystal Palace,4,2,1,5.833333333333332,0,0.0,-1,1,0.0,0.4,0.2,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1,0,0
0,0,2,0,1.6,8,310,0,0,0.1,0.0,2019-04-24T18:45:00Z,32,20,0,0,0,0,35,0,475037,1,3,0.0,1,43952,63141,19189,50,False,0,Arsenal,Wolves,4,3,1,3.15625,0,4.5,-2,0,0.0,0.4,0.8,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1,0,0
0,0,8,0,11.4,8,355,3,0,3.1,13.6,2019-04-28T11:00:00Z,90,11,0,0,0,0,36,0,425058,0,3,6.0,1,-44235,2880,47115,50,False,0,Arsenal,Leicester,4,3,1,3.6770833333333335,0,0.1,-3,0,0.0,0.2,0.8,0.0,51.4,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,1,0,0
0,0,3,0,4.5,8,361,0,0,0.8,3.0,2019-05-05T15:30:00Z,13,3,0,0,0,0,37,0,406037,1,1,0.0,1,-19879,7341,27220,50,True,0,Arsenal,Brighton,4,2,1,7.1875,0,3.1,0,1,0.0,0.0,1.4,0.0,51.4,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,1,0,0
0,0,0,0,0.0,8,372,0,0,0.0,0.0,2019-05-12T14:00:00Z,0,4,0,0,0,0,38,0,337870,3,1,0.0,0,-64367,1693,66060,49,False,0,Arsenal,Burnley,4,3,1,6.9375,0,0.8,2,0,0.0,0.0,1.2,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0
0,0,0,0,0.0,3,10,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,13,0,0,0,0,1,0,93903,1,0,0.0,0,0,0,0,55,False,0,Arsenal,Newcastle,3,2,1,7.0,0,0.0,1,0,0.0,0.0,1.2,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0,1,0
0,0,2,0,0.3,3,11,0,0,0.3,2.2,2019-08-17T11:30:00Z,19,5,0,0,0,0,2,0,61787,1,2,0.0,1,-32126,416,32542,55,True,0,Arsenal,Burnley,4,3,1,5.9375,0,0.0,1,1,0.0,0.0,0.6,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0,1,0
0,0,0,0,0.0,3,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,10,0,0,0,0,3,0,56477,1,3,0.0,0,-8597,1664,10261,54,False,0,Arsenal,Liverpool,3,5,1,7.208333333333332,0,0.3,-2,0,0.0,0.0,0.6,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,0
0,0,15,0,34.1,3,31,2,0,6.4,17.0,2019-09-01T15:30:00Z,90,17,0,0,0,0,4,0,50556,2,2,13.0,1,-7106,1086,8192,54,True,0,Arsenal,Spurs,4,3,1,6.958333333333332,0,0.0,0,1,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,1,0
1,0,21,0,23.6,3,49,2,0,5.3,29.6,2019-09-15T15:30:00Z,90,18,0,0,0,0,5,0,58382,2,2,0.0,3,5131,11065,5934,54,False,1,Arsenal,Watford,3,3,1,5.0,0,6.4,0,0,0.0,0.0,0.4,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,1,0
0,0,19,0,13.8,3,51,2,0,4.1,17.4,2019-09-22T15:30:00Z,90,2,0,0,0,0,6,0,60357,2,3,10.0,1,1091,6763,5672,54,True,0,Arsenal,Aston Villa,4,2,1,7.0,0,5.3,1,1,0.2,0.0,0.8,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,1,0
0,0,11,0,2.3,3,67,1,0,1.5,13.0,2019-09-30T19:00:00Z,90,12,0,0,0,0,7,0,55687,1,1,0.0,2,-4785,2179,6964,54,False,0,Arsenal,Man Utd,3,4,1,8.145833333333334,0,4.1,0,0,0.2,0.0,1.2,0.0,57.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,1,0
0,1,25,1,2.0,3,71,0,0,1.0,8.4,2019-10-06T13:00:00Z,90,3,0,0,0,0,8,0,58669,0,1,0.0,7,1665,4804,3139,54,True,0,Arsenal,Bournemouth,4,2,1,5.75,0,1.5,1,1,0.2,0.0,1.4,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,0,1,0
0,0,16,0,32.6,3,88,1,0,6.1,18.4,2019-10-21T19:00:00Z,90,15,0,0,0,0,9,0,65064,0,1,10.0,1,5097,8447,3350,54,False,1,Arsenal,Sheffield Utd,3,3,1,5.0,1,1.0,-1,0,0.2,0.2,1.4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0,1,0
0,0,2,0,0.7,3,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,15,7,0,0,0,0,10,0,65892,2,2,0.0,1,637,3685,3048,54,True,0,Arsenal,Crystal Palace,4,3,1,5.895833333333332,0,6.1,0,1,0.2,0.2,1.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0,1,0
0,0,5,0,0.3,3,101,0,0,0.3,2.4,2019-11-02T15:00:00Z,3,20,0,0,0,0,11,0,59198,1,1,0.0,1,-6876,1603,8479,54,True,0,Arsenal,Wolves,4,4,1,4.9375,0,0.0,0,1,0.0,0.2,0.8,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,1,0
0,0,17,0,1.8,3,113,2,0,2.8,14.4,2019-11-09T17:30:00Z,90,9,0,0,0,0,12,0,54779,0,2,12.0,1,-4678,678,5356,54,False,0,Arsenal,Leicester,3,3,1,7.104166666666668,0,0.3,-2,0,0.0,0.2,0.4,0.0,57.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,1,0
0,0,0,0,0.0,3,121,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,16,0,0,0,0,13,0,51060,2,2,0.0,0,-4120,1124,5244,53,True,0,Arsenal,Southampton,4,3,1,5.0,0,2.8,0,1,0.0,0.2,0.6,0.0,57.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.4,0,1,0
0,0,14,0,15.2,3,137,2,0,2.9,10.0,2019-12-01T14:00:00Z,90,14,0,0,0,0,14,0,46785,2,2,4.0,1,-4408,182,4590,53,False,0,Arsenal,Norwich,3,2,1,7.958333333333332,0,0.0,0,0,0.0,0.0,0.6,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.6,0,1,0
0,0,18,0,6.5,3,141,1,0,2.1,12.2,2019-12-05T20:15:00Z,71,4,0,0,0,0,15,0,46794,2,1,2.0,2,-312,877,1189,53,True,0,Arsenal,Brighton,4,2,1,4.260416666666667,0,2.9,-1,1,0.0,0.0,0.8,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0,1,0
1,0,26,0,15.7,3,160,1,0,4.5,27.6,2019-12-09T20:00:00Z,61,19,0,0,0,0,16,0,45816,3,1,2.0,5,-1087,575,1662,52,False,0,Arsenal,West Ham,3,2,1,3.9895833333333335,0,2.1,2,0,0.0,0.0,1.0,0.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0,1,0
0,0,5,0,0.7,3,161,3,0,0.5,1.8,2019-12-15T16:30:00Z,39,11,0,0,0,0,17,0,45705,3,0,2.0,0,-344,1443,1787,52,True,0,Arsenal,Man City,4,4,1,5.854166666666668,0,4.5,-3,1,0.2,0.0,1.2,0.0,62.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0,1,0
0,0,0,0,0.0,3,174,0,0,0.0,0.0,2019-12-21T12:30:00Z,0,8,0,0,0,0,18,0,42167,0,0,0.0,0,-3363,356,3719,52,False,0,Arsenal,Everton,3,4,1,5.833333333333332,0,0.5,0,0,0.2,0.0,1.4,0.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0,1,0
0,0,0,0,0.0,3,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,39917,1,1,0.0,0,-2547,19,2566,52,False,0,Arsenal,Bournemouth,3,2,1,5.104166666666667,0,0.0,0,0,0.2,0.0,1.4,0.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0,1,0
0,0,0,0,0.0,3,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,6,0,0,0,0,20,0,38674,2,1,0.0,0,-1303,6,1309,52,True,0,Arsenal,Chelsea,4,4,1,2.958333333333333,0,0.0,-1,1,0.2,0.0,1.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0,1,0
0,0,15,1,3.1,3,201,0,0,1.1,1.8,2020-01-01T20:00:00Z,68,12,0,0,0,0,21,0,37376,0,2,6.0,5,-1322,16,1338,52,True,1,Arsenal,Man Utd,4,4,1,7.25,0,0.0,2,1,0.2,0.0,0.8,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0,1,0
0,0,8,0,3.6,3,214,1,0,2.3,13.8,2020-01-11T12:30:00Z,90,7,0,0,0,0,22,0,42497,1,1,6.0,2,4606,5911,1305,52,False,0,Arsenal,Crystal Palace,3,3,1,9.6875,0,1.1,0,0,0.0,0.2,0.6,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.2,-0.4,0,1,0
0,0,0,0,0.0,3,221,0,0,0.0,0.0,2020-01-18T15:00:00Z,0,15,0,0,0,0,23,0,41696,1,1,0.0,0,-855,2185,3040,52,True,0,Arsenal,Sheffield Utd,4,3,1,7.104166666666668,0,2.3,0,1,0.0,0.2,0.2,0.0,31.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,1,0
0,0,0,0,0.0,3,238,0,0,0.0,0.0,2020-01-21T20:15:00Z,0,6,0,0,0,0,24,0,39040,2,2,0.0,0,-2514,43,2557,52,False,0,Arsenal,Chelsea,3,4,1,3.21875,0,0.0,0,0,0.0,0.2,0.2,0.0,31.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,1,0
0,0,0,0,0.0,3,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,5,0,0,0,0,25,0,37345,0,0,0.0,0,-1867,32,1899,52,False,0,Arsenal,Burnley,3,3,1,5.0,0,0.0,0,0,0.0,0.2,0.2,0.0,31.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,1,0
0,0,0,0,0.0,3,251,0,0,0.0,0.0,2020-02-16T16:30:00Z,0,13,0,0,0,0,26,0,36799,0,4,0.0,0,-606,65,671,52,True,0,Arsenal,Newcastle,4,2,1,5.0,0,0.0,4,1,0.0,0.2,0.2,0.0,31.6,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0,1,0
0,0,3,0,1.0,3,261,1,0,0.0,0.0,2020-02-23T16:30:00Z,17,8,0,0,0,0,27,0,36563,2,3,0.0,1,-308,188,496,52,True,0,Arsenal,Everton,4,2,1,7.0,0,0.0,1,1,0.0,0.0,0.2,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0
0,0,0,0,0.0,3,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,19,0,0,0,0,29,0,35418,0,1,0.0,0,-530,12,542,52,True,0,Arsenal,West Ham,4,2,1,5.0,0,0.0,1,1,0.0,0.0,0.2,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
0,0,0,0,0.0,3,275,0,0,0.0,0.0,2020-06-17T19:15:00Z,0,11,0,0,0,0,39,0,38306,0,3,0.0,0,2677,4766,2089,52,False,0,Arsenal,Man City,3,4,1,7.0,0,0.0,-3,0,0.0,0.0,0.2,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0,1,0
0,0,18,0,2.5,3,293,2,0,1.7,14.6,2020-06-20T14:00:00Z,90,4,0,0,0,0,39,0,38306,1,2,0.0,1,2677,4766,2089,52,False,0,Arsenal,Brighton,3,2,1,2.78125,0,0.0,-1,0,0.0,0.0,0.2,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,1,0
0,0,3,0,0.0,3,308,0,0,0.2,1.6,2020-06-25T17:00:00Z,20,16,0,0,0,0,40,0,37493,2,0,0.0,1,-716,266,982,52,False,0,Arsenal,Southampton,3,2,1,5.125,0,1.7,2,0,0.0,0.0,0.6,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,1,0
0,0,25,1,3.4,3,311,0,0,1.2,9.0,2020-07-01T17:00:00Z,90,14,0,0,0,0,41,0,37479,0,4,0.0,6,-258,383,641,52,True,0,Arsenal,Norwich,4,2,1,6.0,0,0.2,4,1,0.0,0.0,0.6,0.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
0,0,24,1,1.6,3,330,0,0,2.5,23.8,2020-07-04T16:30:00Z,90,20,0,0,0,0,42,0,37286,2,0,0.0,6,-171,359,530,52,False,0,Arsenal,Wolves,3,3,1,2.9791666666666665,0,1.2,2,0,0.0,0.2,0.4,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,1,0
0,0,9,0,1.1,3,331,1,0,0.7,6.0,2020-07-07T19:15:00Z,90,9,0,0,0,0,43,0,38133,1,1,0.0,2,642,967,325,52,True,0,Arsenal,Leicester,4,3,1,3.114583333333333,0,2.5,0,1,0.0,0.4,0.4,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0
0,0,9,0,1.4,3,348,2,0,1.2,4.6,2020-07-12T15:30:00Z,83,17,0,0,0,0,44,0,37886,1,2,6.0,1,-212,362,574,52,False,0,Arsenal,Spurs,3,4,1,4.84375,0,0.7,-1,0,0.0,0.4,0.6,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0,1,0
0,0,3,0,0.6,3,351,0,0,0.1,0.2,2020-07-15T19:15:00Z,5,10,0,0,0,0,45,0,37703,1,2,0.0,1,-174,267,441,52,True,0,Arsenal,Liverpool,4,4,1,3.15625,0,1.2,1,1,0.0,0.4,0.6,0.0,74.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0,1,0
0,0,12,0,4.2,3,361,1,0,2.4,14.0,2020-07-21T19:15:00Z,90,2,0,0,0,0,46,0,38482,0,1,6.0,1,511,847,336,52,False,1,Arsenal,Aston Villa,3,2,1,6.0,0,0.1,-1,0,0.0,0.4,0.6,0.0,71.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0,1,0
0,0,6,0,10.4,3,371,1,0,1.8,5.8,2020-07-26T15:00:00Z,33,18,0,0,0,0,47,0,39698,2,3,2.0,1,920,1501,581,52,True,0,Arsenal,Watford,4,2,1,4.822916666666667,0,2.4,1,1,0.0,0.2,0.8,0.0,71.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,1,0
